,text,label_category
3009,The pizza is delicious and the proprietor is one of the nicest in NYC .,"[0, 1, 0, 1, 0, 0]"
3010,Even the pasta is delicious here ( a rarity in New York pizza restaurants ) .,"[0, 0, 0, 1, 0, 0]"
3011,I 've been many time and have never been disappointed .,"[0, 0, 0, 0, 1, 0]"
3012,Two words : Free wine .,"[0, 0, 1, 0, 0, 0]"
3013,I 'm amazed we have n't been kicked out of this place yet .,"[0, 0, 0, 0, 0, 1]"
3014,We bring in a party of ten or so every week .,"[0, 0, 0, 0, 1, 0]"
3015,"Order the panang duck , it 's fantastic .","[0, 0, 0, 1, 0, 0]"
3016,"Then , get ripped on free box wine .","[0, 0, 1, 1, 0, 0]"
3017,Tell them Herky sent you and get a free confused look from the waiter .,"[0, 0, 0, 0, 0, 1]"
3018,"If you live in Upper Manhattan , Siam Square is THE place for Thia food .","[0, 0, 0, 0, 0, 1]"
3019,"While the prices are nothing special , the portions are huge .","[0, 0, 1, 0, 0, 0]"
3020,"In fact , two people could really share one plate .","[0, 0, 0, 1, 0, 0]"
3021,"The flavors are great , and the menu is extensive .","[0, 0, 0, 1, 0, 0]"
3022,"Plus , on Wednesday nights the house wine is unlimited !","[0, 0, 0, 1, 0, 0]"
3023,if your into thai ..you cannot miss this great restaurant .,"[0, 0, 0, 0, 0, 1]"
3024,if you dont even like thai-food ..still go there ..i recommend going there just for the atmosphere and kind people alone .,"[1, 1, 0, 0, 0, 0]"
3025,they live up to the thai way of living .,"[0, 1, 0, 0, 0, 0]"
3026,you get nothing but smiles and great food at siam square . the jo and bo team equal great times and even better food !,"[0, 1, 0, 1, 0, 0]"
3027,you guys rock .,"[0, 0, 0, 0, 0, 1]"
3028,i recommend the thai popcorn : ),"[0, 0, 0, 1, 0, 0]"
3029,"For many people , this may not seem like Aunthentic Thai food because most places in NYC arent quite authentic .","[0, 0, 0, 0, 0, 1]"
3030,"However , being from Los Angeles and Thai myself , this place reminded me a lot of the hundreds of Thai restaraunts all over L.A. county.The only thing is that the prices are a bit high ( but hey I will pay it to get a taste of home ) .","[1, 0, 1, 0, 0, 0]"
3031,"Everything we had was pretty good , but we have only been there once .","[0, 0, 0, 1, 0, 0]"
3032,Its also a bit of a hassle to get to without a car ( I happen to live in Inwood ) .,"[0, 0, 0, 0, 0, 1]"
3033,But this is the best all around Thai Experience Ive had outside of Bangkok and LA Dishes I recommend : -Tom Yum Soup - Drunken Noodles ( pad Kee Mao ) ( I wil update with more later ) I should be going back this week,"[0, 0, 0, 1, 0, 1]"
3034,"Downtown Dinner 2002 - Prixe fix : Appetizers were ok , waiter gave me poor suggestion ..try the potato stuff kanish best one .","[0, 0, 0, 1, 0, 0]"
3035,"Small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good .","[0, 0, 0, 1, 0, 0]"
3036,Dessert is a joke ...dont bother,"[0, 0, 0, 1, 0, 0]"
3037,it 's a perfect place to have a amanzing indian food .,"[0, 0, 0, 1, 0, 0]"
3038,I really loved the different and inovated touch that 's the cheff gives to the food .,"[0, 0, 0, 1, 0, 0]"
3039,"also it 's great to have dinner in a very romantic and confortable place , the service it 's just perfect ...they 're so frendly that we never want to live the place !","[1, 1, 0, 0, 0, 0]"
3040,I 've eaten at many different Indian restaurants .,"[0, 0, 0, 0, 1, 0]"
3041,"But after last night , Spice Grill is the only place I 'm eating indian cuisine .","[0, 0, 0, 0, 0, 1]"
3042,You must try the shrimp appetizers .,"[0, 0, 0, 1, 0, 0]"
3043,Even my Indian friend could n't believe how good and tasty everything was .,"[0, 0, 0, 1, 0, 0]"
3044,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time .,"[1, 1, 0, 0, 0, 0]"
3045,I cannot imagine a friendlier staff working in a restaurant .,"[0, 1, 0, 0, 0, 0]"
3046,I cannot imagine better Indian food in all of the city .,"[0, 0, 0, 1, 0, 0]"
3047,I cannot imagine you not rushing out to eat there .,"[0, 0, 0, 0, 0, 1]"
3048,"Spice Grill is the space formerly occupied by Tiffin , which went bust due to financial fall-out from 9 1 .","[0, 0, 0, 0, 0, 1]"
3049,"While the new restaurant still features much of the same classical furniture that made Tiffin so attractive , the menu has been overhauled .","[0, 0, 0, 0, 0, 1]"
3050,"Meat dishes now adorn the selections , although there 's still a large number of vegetarian-friendly choices .","[0, 0, 0, 1, 0, 0]"
3051,"Southern Indian cuisine is still there , too .","[0, 0, 0, 1, 0, 0]"
3052,"While this is n't classical restaurant fare , the chef has given new life to an old cuisine with some really innovative and tasty dishes that are genuinely Indian without being heavy or same old restaurant burn-outs .","[0, 0, 0, 1, 0, 0]"
3053,"Probably much busier for lunch , it 's seldom crowded for dinner ( too close to downtown ) .","[1, 0, 0, 0, 0, 0]"
3054,"Well worth the trip , close to City Hall and downtown subway stops .","[0, 0, 0, 0, 0, 1]"
3055,We had the lobster sandwich and it was FANTASTIC .,"[0, 0, 0, 1, 0, 0]"
3056,"My husband said he could 've eaten several more , the portion was fine for me he even exclaimed that the french fries were the best he has had .","[0, 0, 0, 1, 0, 0]"
3057,We had the scallops as an appetizer and they were delicious and the sauce was wonderful .,"[0, 0, 0, 1, 0, 0]"
3058,I recommend getting a reservation even though we saw people seated without one .,"[0, 0, 0, 0, 0, 1]"
3059,We waited at the bar and had martinis that were just right .,"[0, 0, 0, 1, 1, 0]"
3060,We will be back .,"[0, 0, 0, 0, 0, 1]"
3061,Went here last night and had a pleasant experience .,"[0, 0, 0, 0, 0, 1]"
3062,"Not cheap , but not that expensive either .","[0, 0, 1, 0, 0, 0]"
3063,"Had 1 appetizer , 2 entrees and 2 cokes and the bill was ~$ 55.00 , not including tip .","[0, 0, 1, 1, 0, 0]"
3064,Would recommend this place as a good date spot if you do n't want to drop a ton of cash .,"[0, 0, 0, 0, 0, 1]"
3065,"Oh , and the complimentary pudding dessert was just enough- yummy !","[0, 0, 0, 1, 0, 0]"
3066,Mermaid Inn is an overall good restaurant with really good seafood .,"[0, 0, 0, 0, 0, 1]"
3067,The menu is limited but almost all of the dishes are excellent .,"[0, 0, 0, 1, 0, 0]"
3068,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great .,"[0, 0, 0, 1, 0, 0]"
3069,The service is good and ambience is good for a date or group outing .,"[1, 1, 0, 0, 0, 0]"
3070,The only fallback on this restaurant is the prices .,"[0, 0, 1, 0, 0, 0]"
3071,"Even though its good seafood , the prices are too high .","[0, 0, 1, 1, 0, 0]"
3072,The lobster sandwich is $ 24 and although it was good it was not nearly enough to warrant that price .,"[0, 0, 1, 0, 0, 0]"
3073,we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation .,"[0, 1, 0, 0, 0, 0]"
3074,service was efficient courteous .,"[0, 1, 0, 0, 0, 0]"
3075,"two of us got the lobster roll ( $ 24 ) while the other two opted for the codfish ( w pea risotto in a carrot reduction ) ( $ 21 ) . the bread on the roll was soft and buttery . the lobster salad was fresh-tasting , but they couldve been a little more generous with the meat . the bay fries were well-seasoned and came with vinegar for dipping ( ketchup available ) . the codfish was decent and fresh ( the reduction was especially interesting ) , but i found the white flesh slightly bland , though the skin was seasoned to perfection .","[0, 0, 0, 1, 0, 0]"
3076,"in an effort to increase turnover , the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse .","[0, 1, 0, 0, 0, 0]"
3077,"overall , a solid restaurant and at less than $ 40pp ( including wine ) , a solid deal as well .","[0, 0, 0, 0, 0, 1]"
3078,I have been urged by friends for months to check out the mermaid inn .,"[0, 0, 0, 0, 1, 0]"
3079,"Finally , after all the raving I went to check it out with one of my enthusiastic friends this last Saturday night and let me tell you its all its cracked up to be .","[0, 0, 0, 0, 1, 0]"
3080,"We started with lox and mussels ( the best ive ever had , ever ) and had the cod and trout for dinner .","[0, 0, 0, 1, 0, 0]"
3081,"All of it was simply amazing , unique and tasty and best of all it did n't break the bank .","[0, 0, 1, 1, 0, 0]"
3082,The staff was knowledgeable and full of personality .,"[0, 1, 0, 0, 0, 0]"
3083,From the moment we walked in they were more than accomodating even though the place was packed .,"[1, 1, 0, 0, 0, 0]"
3084,"All in all a wonderful experience , ca n't wait to come back .","[0, 0, 0, 0, 0, 1]"
3085,"We have tried every Thai restaurant between Atlantic Avenue and 4th Streets , and Joya is the best .","[0, 0, 0, 0, 1, 1]"
3086,"The freshest , best variety , and the fastest delivery .","[0, 0, 0, 1, 0, 1]"
3087,Also very ine x pensive .,"[0, 0, 1, 0, 0, 0]"
3088,A great choice at any cost and a great deal .,"[0, 0, 1, 0, 0, 1]"
3089,"I do n't know about you guys , but when I go somewhere to eat I go for the food not for the atmosphere .","[0, 0, 0, 0, 0, 1]"
3090,I 'm just reading some of these reviews and its nonsense that people are reviewing some places because it was too loud .,"[0, 0, 0, 0, 0, 1]"
3091,Please ... are you saying that the food is bad but I 'll go back there because the atmosphere was good .,"[0, 0, 0, 0, 0, 1]"
3092,No you 're going to go back because the food was good .,"[0, 0, 0, 0, 0, 1]"
3093,So all I 'm trying to say is this restaurant is by far the best thai food restaurant I 've ever been to .,"[0, 0, 0, 1, 0, 1]"
3094,"The best Chicken pad tai , I 've ever had .","[0, 0, 0, 1, 0, 0]"
3095,"And forget what you read under me , the atmosphere is n't that bad either .","[1, 0, 0, 0, 0, 0]"
3096,I 've been to Joya twice and I will never go again .,"[0, 0, 0, 0, 0, 1]"
3097,Both times we waited well over a half hour for a table ( even though we had reservations ) .,"[0, 1, 0, 0, 0, 0]"
3098,"It is LOUD , HOT and DARK.","[1, 0, 0, 0, 0, 0]"
3099,You can barely see who you are with never mind have a conversation .,"[1, 0, 0, 0, 0, 0]"
3100,It takes forever to get a drink and they almost always forget to bring something ( although they dont forget to charge you for it .,"[1, 0, 0, 0, 0, 0]"
3101,I HATE HATE HATE this place .,"[0, 0, 0, 0, 0, 1]"
3102,Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere .,"[1, 0, 0, 0, 0, 0]"
3103,Now it 's so crowded and loud you ca n't even talk to the person next to you .,"[1, 0, 0, 0, 0, 0]"
3104,And everytime I go there 's a bunch of drunk idiots making a scene out front .,"[1, 0, 0, 0, 0, 0]"
3105,Get it together .,"[0, 0, 0, 0, 0, 1]"
3106,If I wanted to deal with a crappy scene and annoying customers I 'd go out in Manhattan .,"[0, 0, 0, 0, 0, 1]"
3107,I had been a regular due to the consistently good food and ease of getting a table .,"[0, 0, 0, 0, 1, 0]"
3108,"However , I was there for a work dinner not long ago when my colleague from London noticed a very large waterbug on the ceiling .","[0, 0, 0, 0, 1, 0]"
3109,Then we saw another ...and another ...and the place was really overrun with them .,"[0, 0, 0, 0, 1, 0]"
3110,I 've lived in NYC all my life and had never before seen so many waterbugs in one place ( except in a really bad dream ) .,"[0, 0, 0, 0, 1, 0]"
3111,The waiters and owners were nonchalant about this and promised to call the exterminator but were n't as dismayed or apologetic as I would have expected .,"[0, 1, 0, 0, 0, 0]"
3112,"As much as I like the food there , I ca n't bring myself to go back .","[0, 0, 0, 0, 0, 1]"
3113,We have lived in Chelsea for two years and have never noticed this restaurant .,"[0, 0, 0, 0, 1, 0]"
3114,The food is authentic Italian - delicious !,"[0, 0, 0, 1, 0, 0]"
3115,"Pizza is terrific , as is homemade pasta .","[0, 0, 0, 1, 0, 0]"
3116,"Ambience is delightful , service impeccable .","[1, 1, 0, 0, 0, 0]"
3117,Went to Ottimo and was expecting outstanding pizza ( as I love La Pizza Fresca ) .,"[0, 0, 0, 0, 1, 0]"
3118,Was surprisingly disappointed .,"[0, 0, 0, 0, 1, 0]"
3119,Pizza was a little soggy .,"[0, 0, 0, 1, 0, 0]"
3120,Ravioli was good ...but I have to say that I found everything a bit overpriced .,"[0, 0, 1, 1, 0, 0]"
3121,Not enough wines by the glass either .,"[0, 0, 0, 1, 0, 0]"
3122,"Service , however , was excellent ...and I liked the setting a lot .","[1, 1, 0, 0, 0, 0]"
3123,"Food was just average ...if they lowered the prices just a bit , it would be a bigger draw .","[0, 0, 1, 1, 0, 0]"
3124,Eating at Ottimo is like eating in Chef Salvatore Esposito 's home .,"[0, 0, 0, 0, 0, 1]"
3125,"When he 's not making authentic Neapolitan pizza in the open brick oven or lightly frying zucchini blossoms , he 's visiting the regulars ( a growing legion ) and checking on newcomers .","[0, 1, 0, 0, 0, 0]"
3126,"For years , I thought Tuscan cuisine was the best , but Salvatore converted me to the hearty Neapolitan fare on my first visit .","[0, 0, 0, 1, 0, 0]"
3127,"His wife Tan ya , the hostess , completes the comforting atmosphere by being delightfully warm and gracious .","[0, 1, 0, 0, 0, 0]"
3128,"Great wine list , reasonably priced.--Sara","[0, 0, 1, 1, 0, 0]"
3129,Hart,"[0, 0, 0, 0, 0, 1]"
3130,I was here a few weeks back and we had the worst customer service experience at a restaurant ever .,"[0, 0, 0, 0, 1, 0]"
3131,"A gentleman , maybe the manager , came to our table , and without so much as a smile or greeting asked for our order .","[0, 1, 0, 0, 0, 0]"
3132,"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants , he replied this is not Mcdonald 's , every place makes things differently While it is understandable that every place is indeed different , there was not a need to be uncourteous to customers and downright rude .","[0, 1, 0, 0, 1, 0]"
3133,"The service was poor , restaurant poorly lit , staff not very attentive and I would have rather eaten at a Mcdonald 's than this joint .","[1, 1, 0, 0, 0, 0]"
3134,Never again !,"[0, 0, 0, 0, 0, 1]"
3135,This is a great Thai restaurant with a very friendly staff .,"[0, 1, 0, 0, 0, 1]"
3136,The prices are about $ 9 for an entree for dinner and even less for lunch .,"[0, 0, 1, 0, 0, 0]"
3137,The food always tastes fresh and served promptly .,"[0, 1, 0, 1, 0, 0]"
3138,"I recommend their Pad See Ew , Pork Chops or Tofu plates .","[0, 0, 0, 1, 0, 0]"
3139,The prices and ambience are especially great considering it 's in the West Village .,"[1, 0, 1, 0, 0, 0]"
3140,There is actually space to breathe and the decor sets the tone for an intimate dinner .,"[1, 0, 0, 0, 0, 0]"
3141,Everyone I bring here always loves it .,"[0, 0, 0, 0, 1, 0]"
3142,We always get a sampling of appetizers and share .,"[0, 0, 0, 0, 1, 0]"
3143,The staff is very attentive and we can almost always get a table .,"[0, 1, 0, 0, 0, 0]"
3144,We go often .,"[0, 0, 0, 0, 0, 1]"
3145,The food is nothing like its menu description .,"[0, 0, 0, 1, 0, 0]"
3146,"The curry chicken I ordered was way too oily and bland ; I hardly tasted any curry or coconut , which they said it contained .","[0, 0, 0, 1, 0, 0]"
3147,"It 's like they took leftover chicken , poured oil and sprinkled pepper powder over it ( the sauce was translucent and red ) .","[0, 0, 0, 1, 0, 0]"
3148,My friend 's food was also the complete opposite of what it 's supposed to taste like ( aND look like ) .,"[0, 0, 0, 1, 0, 0]"
3149,Anyone who ever dined at a thai restaurant is in for a huge disappointment .,"[0, 0, 0, 0, 0, 1]"
3150,Stay away from this place .,"[0, 0, 0, 0, 0, 1]"
3151,"All the money went into the interior decoration , none of it went to the chefs .","[0, 0, 0, 0, 0, 1]"
