,text,label_category
2750,"Negatives:  - As aforementioned, my only con was the updates.","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2751,Everything you'd expect from a Mac.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2752,"It looks and feels solid, with a flawless finish.","[0, 1, 0, 0, 0, 1, 0, 0, 0]"
2753,The screen definition is superb and it fires up super quick and same to close down.,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
2754,Only had it a few weeks but doesn't leave my side.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2755,Glad I eventually splashed out and quick delivery from Amazon to my place of work.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2756,I put off buying a Mac for years.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2757,"Actually, I think I was intimidated by the change from a PC.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2758,I was wrong.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2759,"This machine is flawless, fast, and classy.","[0, 1, 1, 0, 0, 0, 0, 1, 0]"
2760,I love it and would recommend it to everyone who is tired of the constant attention PC's require.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2761,"Out of all the laptops I have owned, this is by far the best!","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2762,"I was considering buying the Air, but in reality, this one has a more powerful performance and seems much more convenient, even though it's about .20 inch thicker and 2 lbs heavier.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2763,"I'm not sure if it was covered in the description, but it does have a backlit keyboard and I'm getting about an 8 hour battery life on one charge (Except I don't use this for games or videos, which obviously would drain the battery faster).","[0, 1, 1, 0, 0, 0, 0, 0, 0]"
2764,It wakes in less than a second when I open the lid.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2765,The screen has an extremely high resolution that I'm very pleased with.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2766,"Even though MacBooks are expensive, you will see that they are well worth the money.","[0, 0, 0, 0, 1, 0, 0, 1, 0]"
2767,"I have only used PCs in the past, and it's easy to see that Apple is just more advanced.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2768,You will not regret buying this computer!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2769,My daughter's MacBook Air battery bulged deforming the keyboard several days ago.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2770,It took 3 days to make an appointment at the local Apple store.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2771,"I'm not sure what happened next but she came back home crying with a piece of paper in her hand $129 for a new battery, $39 to replace it and $139 for a new keyboard.","[0, 0, 0, 0, 1, 1, 0, 0, 0]"
2772,I could not believe they did not consider the battery as defective so I went to the Apple store myself and asked for a manager.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2773,He explained to me the battery expansion is 'normal'.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2774,Apple doesn't cover battery expansion under any circumstances not even under their Apple Care.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2775,The battery is simply considered 'consumable' and NOT covered.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2776,I asked the manager if he feels comfortable with me posting the picture of the MacBook Air on the internet with the description that Apple doesn't consider the product defective.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2777,"His reply astonished me, looking down at me behind his thick glasses he said: 'Make sure you have your facts straight before you smear!","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2778,They will contact you.',"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2779,He didn't specify who are 'they' but from the tone of his voice and his 6'5' posture it indicated something between the SWAT team and a bunch of LAWYERS.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2780,"Here is my take on all of this, the business model Apple pushes right now is to get some cheap junk from China, hire a bunch of cheerleaders straight out of high school, call them geniuses, and bully everybody who complains about their product.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2781,"Steve Jobs is dead, so is Apple.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2782,No more Apple devices in my household.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2783,Please Google 'MacBook battery bulge explode' before you buy your next Apple toy.,"[0, 0, 0, 0, 0, 1, 0, 1, 0]"
2784,I've been spoiled by the build quality and stability of Macintosh and even this used computer is a gem.,"[0, 0, 0, 0, 0, 1, 0, 1, 0]"
2785,"I can bat around all the things that everyone else says, but it's been what we've been using for decades and I have nothing bad to say.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2786,"It churns out HD content, runs without many flaws and I've yet to get a virus on a Mac since I started using the platform in the early 1990's.","[0, 0, 1, 0, 0, 1, 0, 0, 0]"
2787,My 15&amp;#34; MacBook's motherboard fried but I think that was a sugar spill that I never bothered cleaning up.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2788,Oops.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2789,That's the only issue I've ever had since working on Macs in 1995.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2790,That's a pretty impressive track record don't you think?,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2791,I purchased this laptop back in June 2015 after doing a lot of research on different laptops I was interested in.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2792,"While I have only ever owned HP laptops, I made sure to look into other brands, including Asus, Dell, and Microsoft.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2793,"However, the HP Envy has definitely met all of my expectations and more.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2794,I have been thoroughly impressed with my purchase thus far and do not regret purchasing it at all.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2795,"While the price may seem high, it is worth every penny with its many perks.","[0, 0, 0, 0, 1, 0, 0, 1, 0]"
2796,The Pros:  A Ton of Storage Space- This laptop comes with 8GB of memory and a 1 TB (1000GB) hard drive.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2797,"That is plenty of space for your laptop, which really comes in handy for college students and computer gamers.","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2798,"I really enjoy having all of the extra space, especially coming from a laptop with only 500GB of hard drive space.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2799,2-in-1 Capability- The ease of switching this laptop into a tablet is a huge plus.,"[0, 1, 0, 0, 0, 0, 1, 0, 0]"
2800,"If you are looking to get a 2-in-1 laptop, this is the laptop you should consider.","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2801,"I love the flexibility of being able to fold it over like a tent and watch movies, without having the keyboard in the way of things.","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2802,"However, the physical keyboard is much nicer than the detachable ones found on other laptops and tablets.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2803,I find it much easier to type on and much more durable.,"[0, 0, 0, 0, 0, 1, 1, 0, 0]"
2804,Battery Life- My battery life is really good with this laptop and I have had no problems with it thus far.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2805,I can usually go about 10 hours before I get down to 10% battery life.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2806,"My last laptop had terrible battery life, lasting only about an hour on a full charge, so this isn't too shabby at all for a laptop.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2807,"The Cons:  No Disc Drive- Call me old fashioned, but I still enjoy listening to physical CDs and uploading them to iTunes.","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2808,"However, I can no longer do this because this laptop does not contain a disc drive.","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2809,"While it is entirely possible to buy a disc drive, I do not feel like it is something I absolutely need.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2810,"If you are an avid CD listener though or want to watch DVDs from your laptop, I would suggest buying the separate disc drive.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2811,"Overall, I definitely would recommend this product to any college student that is in the market for a new laptop.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2812,The touchscreen and 2-in-1 capability is a huge bonus and it is really easy to carry around to your classes.,"[0, 1, 0, 1, 0, 0, 0, 0, 0]"
2813,It also is nice to be able to play Candy Crush or Angry Birds when in between classes straight from your laptop.,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2814,It makes it much more exciting to play!,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2815,I'm actually writing this review on my new MacBook and I love it!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2816,The seller was great and I had my computer within 2 days.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2817,The computer it self is amazing.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2818,"It is an older model, so know that upfront, but it is everything I was looking for.","[0, 0, 0, 0, 0, 0, 0, 1, 1]"
2819,"I wanted a laptop that had a CD drive, since most new laptops do not have one, a laptop with an actual hard drive, since the new MacBooks do not, and I wanted to get away from PCs.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2820,"I actually spent $600 on a PC before I bought this MacBook and returned it with 24 hours because it was slow, and I could not stand windows 10.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2821,From the moment I received this MacBook it was like a dream come true.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2822,"It is a little sluggish, which was to be expected with the 4GB ram, but even at its sluggish it is faster than the PC I bought.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2823,I know once I upgrade the ram to 8GB it will pick up a lot.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2824,"As an added bonus I plan on upgraded to 16GB down the road, but 8 will do for now.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2825,The price for the ram is about $80 so this lap top is still cheaper than a brand new MacBook.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2826,"Also, if after reading some reviews and doing some research I found out that this laptop is easily upgradable and easy to work on which is another big plus.","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2827,"So long story short, if you want an oldie but a goodie this is your laptop.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2828,"I know people were complaining that it isn't the newest model, but it all depends on what you are looking for.","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2829,"It's the perfect size for someone who is using a laptop for school or everyday use, and while it is a little heaver than the MacBook Air, at 5ish pounds, its really not that bad.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2830,I highly recommend!!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2831,"This computer is a fantastic tool for word processing, searching the internet, and keeping track of everyday life.","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
2832,"It's also incredibly light, has a battery that can last for days, and looks like a piece of art.","[0, 1, 1, 0, 0, 0, 0, 0, 0]"
2833,"Though, that's pretty much what your paying for -- a well designed device.","[0, 1, 0, 0, 1, 0, 0, 0, 0]"
2834,"When you look at the internal specs, the computer is only worth about $500.","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2835,"It has a 128 GB storage capacity (but with the option of a 256 GB hard drive) and a 1.6GHz dual-core Intel Core i5, so don't expect to be gaming on this computer and make sure you pick up an external hard drive too.","[0, 1, 0, 0, 0, 0, 0, 0, 1]"
2836,"If your looking to be a trendy hipster who can't live without a Mac, it's a great buy.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2837,"Otherwise, go with a cheaper computer or consider spending a little more for the Pro.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2838,Got it directly from ASUS.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2839,It mixes a great balance between the spec that are needed and what you don't need.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2840,Most system now a days have something great but miss something that you will be looking for.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2841,Pros :  1. Nice Looks.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2842,If you can't afford a MacBook get this one :),"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2843,2. Keyboard is great,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2844,3. I didn't wanted a 4K or a touch display for laptop.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2845,I wanted a simple Full HD display and this one does its job,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2846,4. Sound is great,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2847,5. And this has a extra slot for HDD,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2848,6. No CD drive.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2849,Who uses one these days.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2850,Cons:  1. Web cam.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2851,VGA really ASUS??,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2852,You don't want to show this to anyone :).,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2853,"Anyway I don't use webcam much so , I don't care","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2854,2. Viewing angles are not great.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2855,3. Remember its a dual core.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2856,4. The fan kicks in even its not too hot.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2857,5. I found the track pad not great.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2858,I use my mouse so not a problem for me.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2859,Over all very good system and worth it.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2860,Wonder its hard to get .. Getting sold on a higher price in Amazon.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2861,ASUS always shows sold out.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2862,This was the ONLY tablet-style computer so far which met my requirements.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2863,It's replacing a first generation Surface Pro that is too bulky and heavy to effectively use (my preference).,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2864,"I was seduced by this computer, so I took it home.","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2865,"The wireless keyboard (not bluetooth, but RF) did not pair up with the device.","[1, 0, 1, 0, 0, 0, 0, 0, 0]"
2866,"I proceeded to make all updates for Sony Vaio, including the BIOS.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2867,It still did not pair.,"[1, 0, 1, 0, 0, 0, 0, 0, 0]"
2868,"I've used the Pairing Tool, which is located in the Windows directory.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2869,I even ran it as Administrator -- still no effect.,"[1, 0, 1, 0, 0, 0, 0, 0, 0]"
2870,"I used the Ctrl-Esc keys while turning on, and still nothing.","[1, 0, 1, 0, 0, 0, 0, 0, 0]"
2871,"It's charged, the light comes on.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2872,It flickers briefly to green before the light goes out.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2873,"I upgraded to Windows 8.1, and repeated the sequence on software loads.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2874,I still can't pair it.,"[1, 0, 1, 0, 0, 0, 0, 0, 0]"
2875,I don't want to carry around a bluetooth keyboard for a computer whose keyboard is nonfunctional.,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
2876,"I may give it one more shot tonight, then I'm returning it to the vendor.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2877,I will update it if I get it working with the procedure.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2878,"I'm not playing the game of send in a computer or wait for a new keyboard, while my return window is still open.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2879,Sony can eat the cost from the seller on this one while I get my money back for a DEFECTIVE product.,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
2880,Others have posted about this keyboard issue.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2881,But Sony doesn't seem to have addressed it.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2882,"UPDATE:  after the hassle of a return, waiting in line, then sitting around the store to allow the computer and keyboard to charge sufficiently, I was able to obtain a keyboard which was paired out of the box with the computer.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2883,My first Mac computer and as many before me I just fall in love with it.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2884,Changed the memory from 4 GB to 8 GB Corsair Vengeance and 500 GB HDD (5400 rpm) with Seagate hybride 750 GB HDD+SSD.,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2885,Machine is flying and with parallels desktop 8 I have my old PC notebook completely functional on my MBP.,"[0, 0, 1, 0, 0, 0, 1, 1, 0]"
2886,Way to go and enjoy both worlds.,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2887,Thank you Amazon.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2888,"There are a lot of things a laptop can do these days, and if you ask me, many of them should be automatically included in every laptop, no matter what.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2889,-  Do you remember when computers didn't have cameras on them?,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2890,"No? OK We're looking at a generation gap(s) here, but yes, back in the day, computers didn't have cameras on them.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2891,"Now, it's unthinkable to buy a computer without one.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2892,"This ASUS you're looking at right here, and that I'm typing on right now, has one.","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2893,"-  With that being said, for the price ($800!), you get a nice fast laptop, but if you ask me, it's missing some things that I feel should be automatically included:","[0, 1, 1, 0, 1, 0, 0, 1, 0]"
2894,"This laptop has no:  - Touchscreen  - Optical Drives (OK, a bit of a stretch, because that would eat up precious space in this monster)  - Swivel or detachable screen","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
2895,"What this laptop does have is:  - Windows 8, which is confusing as all get-out  - Tons of &amp;#34;bloatware&amp;#34;.","[0, 1, 0, 0, 0, 0, 1, 1, 0]"
2896,I didn't even know what that was until I got this.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2897,"This is really nice, but I HATE the awkward right mouse clicking.. sometimes it works, sometimes it doesn't.. may be the laptop, may be the laptop in conjunction with Windows 8? ","[0, 0, 1, 0, 0, 0, 1, 1, 0]"
2898,"Either way, highly annoying.","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2899,I hooked up a USB mouse and all is well.,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
2900,All works beautifully but Windows 8 is taking a bit of getting used to.,"[0, 0, 1, 0, 0, 0, 1, 0, 0]"
2901,I paid the $100 for Professional version to join it to our server and private business network.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2902,"Love the 360 degree rotation and the touch screen works great, but a little bit of a learning curve there too, as sometimes I have to tap a few times to get the exact location I need...","[0, 1, 1, 0, 0, 0, 1, 0, 0]"
2903,overall it is just my learning a few things than any downfall with the laptop (the mouse was the only negative I could really see)...,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2904,This is a fantastic transformer!,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2905,I loved playing with it and the touchscreen was great for the windows 8 platform.,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
2906,The seller was amazing to work with on my return.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2907,"The only reason I returned it was because I bought it to use the touchscreen with photoshop and because of the program, it could not utilize the touchscreen within the work space except to zoom and rotate.","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2908,I would have kept it but that was the sole reason for my purchase.,"[0, 0, 0, 0, 0, 0, 0, 1, 1]"
2909,It's a great product and would recommend to anyone looking for a transformer or large touchscreen.,"[0, 1, 0, 0, 0, 0, 0, 1, 0]"
